"Year","Month","Day","Hr1","Hr2","Hr3","Hr4","Hr5","Hr6","Hr7","Hr8","Hr9","Hr10","Hr11","Hr12","Hr13","Hr14","Hr15","Hr16","Hr17","Hr18","Hr19","Hr20","Hr21","Hr22","Hr23","Hr24","Hr25"
"2024","12","6","16886","16404","16094","16012","16267","17117","18541","19587","19703","19382","19030","18921","18858","19005","19371","20039","21019","21623","21410","20971","20374","19649","18713","17766",
"2024","12","7","17033","16509","16171","15937","15908","16202","16803","17464","17993","18073","17731","17571","17605","17739","18074","18555","19373","19922","19804","19508","19092","18514","17766","16936",
"2024","12","8","16258","15699","15308","15029","14956","15150","15577","16062","16508","16709","16605","16584","16698","16971","17286","17670","18490","19138","19031","18747","18362","17707","16827","15925",
"2024","12","9","15289","14866","14645","14592","14856","15716","17233","18146","18287","18300","18556","18881","18973","19112","19127","19246","19749","20167","19882","19430","18827","17957","16843","15779",
"2024","12","10","15005","14492","14205","14129","14354","15110","16583","17691","18163","18224","18211","18119","18186","18394","18513","18815","19440","19853","19556","19131","18597","17812","16754","15673",
"2024","12","11","14884","14363","14068","13894","14023","14731","16159","17355","17870","18122","18309","18420","18507","18645","18681","18802","19311","19630","19395","18997","18464","17772","16784","15807",
"2024","12","12","15090","14684","14460","14452","14767","15615","17198","18382","18513","18217","18109","17921","17899","18224","18705","19470","20666","21488","21382","21050","20594","19857","18819","17816",
"2024","12","13","17155","16705","16361","16243","16476","17274","18703","19824","19833","19168","18626","18415","18369","18477","18887","19804","20974","21639","21381","20996","20528","20034","19224","18312",
"2024","12","14","17599","17091","16771","16627","16702","17052","17707","18417","18487","17823","17208","16865","16652","16690","17196","18333","19683","20505","20527","20324","19979","19452","18788","18007",
"2024","12","15","17363","16888","16549","16347","16343","16561","17082","17623","17843","17862","17641","17580","17891","18260","18605","19020","19805","20315","20232","19909","19496","18766","17757","16721",
"2024","12","16","15998","15502","15201","15092","15265","16070","17451","18662","19161","19270","19128","18996","18918","19012","19152","19449","20170","20651","20328","19837","19219","18325","17169","16057",
"2024","12","17","15263","14714","14346","14184","14337","15103","16541","17678","17948","17841","17543","17072","16696","16855","17188","17821","18752","19539","19384","19053","18567","17899","16829","15821",
"2024","12","18","15111","14654","14389","14308","14501","15371","16887","17975","18015","17652","17298","17177","17248","17628","18048","18542","19439","19947","19725","19382","18835","18047","16962","15933",
"2024","12","19","15200","14703","14416","14334","14641","15534","17024","18213","18372","18184","18014","17949","17943","18203","18550","19074","20001","20659","20518","20240","19778","19022","17973","16959",
"2024","12","20","16250","15767","15435","15311","15511","16303","17674","18881","19428","19741","20102","20237","20160","20166","20177","20331","20848","21340","21075","20656","20119","19388","18489","17512",
"2024","12","21","16824","16288","15986","15819","15817","16198","16933","17804","18645","19335","19690","19755","19665","19643","19712","19991","20806","21595","21617","21414","21071","20601","19897","19040",
"2024","12","22","18358","17884","17562","17416","17479","17788","18346","19058","19615","19948","20129","20103","20053","20009","20164","20649","21599","22577","22667","22520","22238","21673","20832","19863",
"2024","12","23","19151","18713","18420","18299","18478","19085","20243","21407","21965","22065","21998","21737","21426","21270","21292","21612","22463","23065","22847","22473","21863","21091","20022","18827",
"2024","12","24","17929","17301","16903","16644","16664","17122","17946","18986","19768","20404","20594","20549","20272","19807","19549","19619","20092","20441","19980","19501","18999","18545","17926","17201",
"2024","12","25","16653","16257","15918","15730","15753","16003","16483","17066","17571","17897","17953","17770","17620","17501","17589","17989","18792","19277","19228","19086","18898","18706","18115","17474",
"2024","12","26","16871","16496","16297","16216","16441","17101","18103","19113","19469","19532","19366","19217","19012","18925","19121","19544","20504","21372","21237","20958","20560","19912","18979","18059",
"2024","12","27","17421","17030","16803","16700","16880","17426","18389","19252","19533","19315","18959","18789","18535","18520","18732","19168","20071","20744","20484","20096","19616","19048","18083","17097",
"2024","12","28","16366","15814","15481","15270","15207","15453","15946","16565","17096","17446","17663","17638","17489","17339","17296","17599","18276","18778","18621","18255","17879","17299","16593","15800",
"2024","12","29","15191","14694","14329","14128","14125","14309","14719","15177","15728","16210","16554","16626","16533","16603","16619","16805","17506","18178","17974","17606","17214","16566","15758","14878",
"2024","12","30","14135","13687","13420","13325","13463","14051","15070","16102","16496","16618","16665","16474","16449","16593","17058","17612","18430","19140","18961","18575","18063","17328","16442","15564",
"2024","12","31","14867","14350","14079","13966","14142","14741","15740","16641","16808","16269","15841","15818","15824","16065","16534","17207","18180","18864","18530","17946","17301","16644","16022","15424",
