Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2021,6,21,18752,17875,17274,16960,16931,17440,18557,20048,21321,22364,23254,24120,24929,25564,25850,26366,26658,26777,26219,25068,24070,23200,21609,20033,
2021,6,22,18709,17777,17092,16621,16581,16979,18009,19344,20368,21049,21319,21138,20846,20258,19628,19284,19174,19062,18680,18194,17806,17442,16387,15186,
2021,6,23,14305,13714,13320,13109,13190,13643,14660,15614,16207,16507,16804,17069,17314,17635,17924,18259,18616,18981,19023,18697,18158,17845,16786,15582,
2021,6,24,14604,13950,13525,13298,13354,13772,14810,15974,16713,17204,17671,18059,18428,18780,19122,19560,20152,20524,20342,19725,19071,18668,17638,16417,
2021,6,25,15366,14626,14169,13957,14021,14436,15438,16560,17407,18034,18548,19017,19476,20022,20572,21176,21689,21883,21397,20740,20177,19859,18913,17813,
2021,6,26,16796,16011,15455,15144,15119,15207,15564,16352,17532,18566,19643,20485,21030,21527,21856,22085,22557,23066,23069,22643,22087,21826,20986,19874,
2021,6,27,18793,17903,17227,16775,16481,16345,16528,17221,18416,19656,20884,21906,22819,23568,24296,24901,25483,25882,25843,25328,24667,24297,23178,21707,
2021,6,28,20426,19484,18850,18492,18449,18808,19886,21620,23315,24664,25899,27026,28076,28944,29390,29630,29956,29927,29436,28665,27688,26917,25376,23586,
2021,6,29,22024,20859,19994,19460,19297,19568,20721,22518,24187,25668,27097,28348,29408,30202,30606,30778,30882,30919,30466,29497,28550,27626,26058,24196,
2021,6,30,22707,21658,20872,20356,20224,20492,21576,23299,24912,26331,27581,28511,29328,29828,30206,30280,30288,29941,29175,28001,27041,25800,23857,22253,
2021,7,1,20998,19988,19160,18659,18574,18907,19907,21228,22346,23265,24100,24781,25062,24716,24430,24229,24421,24301,23657,22916,22315,21761,20712,19353,
2021,7,2,18279,17436,16842,16513,16473,16845,17648,18729,19690,20386,20880,21143,21281,21483,21646,21716,21715,21592,21032,20409,19743,19114,17973,16755,
2021,7,3,15662,14849,14353,14050,13933,13957,14114,14605,15337,15977,16404,16619,16671,16639,16600,16529,16663,16907,16975,16876,16670,16452,15837,15112,
2021,7,4,14391,13817,13365,13086,12961,12943,13058,13493,14193,14923,15512,16068,16377,16677,16969,17069,17467,17865,17955,17704,17300,17054,16648,16049,
2021,7,5,15298,14684,14161,13882,13791,13855,14203,14872,15765,16665,17548,18355,19187,19925,20696,21500,22269,22905,23054,22657,22209,21854,20759,19415,
2021,7,6,18274,17503,17002,16742,16764,17251,18262,19687,21100,22311,23528,24801,25825,26706,27381,27929,28115,27952,26793,25093,24136,23215,21880,20363,
2021,7,7,19061,18114,17498,17060,16987,17369,18441,19910,21320,22488,23739,24986,25981,26853,27461,27809,28159,28270,27499,26360,25493,24697,23155,21643,
2021,7,8,20369,19311,18505,17948,17753,18062,18896,20197,21301,22353,23361,24104,24669,24887,24751,24346,23853,23429,22782,22230,21829,21380,20411,19248,
2021,7,9,18108,17363,16879,16627,16685,17185,18096,19195,20157,20778,21182,21612,22135,22740,23369,24089,24665,24823,24257,23390,22662,22101,20695,19320,
2021,7,10,18150,17230,16576,16128,15903,15798,16038,16733,17619,18297,18796,19283,19567,19673,19950,20472,20951,21388,21380,20938,20437,19998,19107,18034,
2021,7,11,17015,16274,15699,15319,15106,15014,15076,15583,16353,17178,17803,18318,18765,19120,19417,19801,20249,20555,20493,20183,20053,19893,19072,18045,
2021,7,12,17218,16635,16216,15944,16053,16634,17674,19195,20473,21446,22074,22655,23099,23632,24141,24332,24314,24149,23655,23052,22408,21737,20488,19174,
2021,7,13,17936,17112,16517,16209,16213,16738,17766,19019,20066,20771,21354,21804,22254,22697,22949,23141,23290,23137,22611,22035,21575,21019,19870,18625,
2021,7,14,17595,16849,16351,16085,16101,16650,17753,19073,20104,20802,21552,22511,23556,24615,25499,26162,26562,26445,25986,25225,24350,23588,22086,20542,
2021,7,15,19107,18099,17389,16920,16825,17169,18179,19741,21157,22420,23573,24680,25585,26457,27161,27746,28215,28359,27910,26946,26102,25476,24089,22484,
2021,7,16,21021,20005,19279,18793,18673,18992,19941,21440,22903,24126,25171,26141,26887,27496,27806,28051,28102,27838,27039,26067,25296,24521,23198,21766,
2021,7,17,20465,19495,18733,18213,17896,17797,17998,18864,20153,21377,22605,23541,24206,24677,24603,24166,23819,23907,23631,23133,22743,22058,20956,19833,
2021,7,18,18725,17818,17245,16801,16554,16536,16556,17005,17889,18747,19648,20481,21182,21704,22056,22325,22690,22921,22644,22083,21740,21383,20295,19015,
2021,7,19,17933,17161,16618,16316,16334,16857,17812,18989,19997,20696,21321,21942,22317,22629,22879,23045,24169,24633,24400,23699,23062,22430,21102,19618,
2021,7,20,18431,17556,16938,16576,16567,17049,17947,19277,20515,21422,22401,23424,24415,25336,26001,26605,26965,26894,26167,25148,24289,23365,21960,20402,
2021,7,21,19106,18175,17512,16988,16754,17086,17980,19219,20328,21040,21610,22324,22725,22684,22866,23107,23348,23168,22662,22085,21466,20919,19652,18208,
2021,7,22,17025,16110,15519,15115,15087,15507,16311,17523,18450,19134,19738,20382,20938,21520,22042,22355,22531,22559,22051,21433,20929,20414,19240,17932,
2021,7,23,16816,15992,15369,14973,14906,15289,16113,17291,18299,19049,19728,20427,20921,21467,21937,22341,22650,22821,22331,21648,20884,20219,19062,17754,
2021,7,24,16620,15770,15167,14759,14551,14517,14807,15552,16469,17300,18160,18924,19634,20103,20582,20960,21367,21402,21076,20585,20355,20102,19314,18383,
2021,7,25,17432,16727,16176,15763,15391,15372,15434,15958,16818,17693,18508,19264,19905,20620,21260,21846,22557,23300,23501,23180,22846,22496,21324,19984,
2021,7,26,18759,17745,17063,16719,16709,17236,18166,19585,20963,22086,23032,23950,24895,25742,26205,26594,27021,27153,26616,25581,24598,23655,22081,20367,
2021,7,27,18934,17872,17092,16641,16553,16964,17847,19261,20567,21718,22859,23932,24775,25461,26014,26271,26172,26080,25626,24559,23569,22720,21282,19789,
2021,7,28,18607,17647,16992,16564,16529,16962,17850,19051,19988,20580,21034,21508,22004,22550,22968,23380,23817,23999,23577,22729,22050,21330,20020,18601,
2021,7,29,17443,16589,16025,15672,15684,16211,17160,18415,19415,20268,20990,21597,22001,22262,22261,22292,22308,22338,22027,21566,20949,20444,19471,18265,
2021,7,30,17259,16547,16032,15772,15776,16171,16975,18065,18997,19597,20144,20674,21039,21307,21534,21646,21786,21761,21190,20315,19503,18840,17717,16516,
2021,7,31,15455,14641,14033,13659,13504,13532,13679,14287,14880,15382,15813,16210,16519,16726,17026,17430,17957,18397,18485,18167,18008,17697,16958,16056,
2021,8,1,15222,14578,14109,13808,13652,13630,13667,14193,14992,15771,16559,17187,17725,17956,18210,18297,18496,18735,18712,18488,18442,18067,17226,16258,
2021,8,2,15465,14858,14454,14179,14175,14650,15470,16638,17575,18207,18674,19098,19475,19781,20100,20500,20965,21343,21277,20730,20114,19424,18157,16811,
2021,8,3,15744,15003,14436,14151,14160,14658,15577,16620,17389,17936,18404,18790,19147,19497,19885,20287,20646,20925,20674,20234,19889,19293,18121,16859,
2021,8,4,15883,15158,14667,14379,14427,14935,15774,16915,17882,18539,19039,19418,19825,20209,20392,20445,20724,20892,20699,20316,19968,19316,18215,17010,
2021,8,5,15996,15289,14812,14538,14607,15129,16088,17195,18085,18661,19167,19669,20221,20850,21400,21976,22484,22836,22652,22012,21437,20759,19527,18237,
2021,8,6,17101,16270,15671,15285,15234,15659,16480,17804,19005,20028,21077,22111,23068,23981,24671,25231,25679,25784,25170,24088,23217,22347,21000,19687,
2021,8,7,18440,17463,16719,16229,15981,15993,16178,16925,18078,19179,20285,21260,22007,22532,23116,23593,23665,23520,23029,22432,22204,21626,20588,19440,
2021,8,8,18343,17456,16722,16156,15781,15696,15686,16088,16911,17890,18821,19664,20155,20444,20684,20935,21297,21488,21302,20911,20720,20211,19202,18144,
2021,8,9,17233,16633,16182,15969,16103,16773,17859,19097,20324,21105,21826,22656,23378,24099,24486,24818,25024,25184,24818,24178,23792,22943,21551,20073,
2021,8,10,18877,17984,17328,16991,16988,17498,18584,19913,21057,21985,22888,23833,24633,25432,26012,26392,26715,26694,26225,25397,24721,23739,22372,20988,
2021,8,11,19859,19031,18411,18071,18065,18605,19630,20871,22067,23032,24250,25590,26816,27912,28642,29157,29510,29555,29052,28263,27418,25903,24138,22424,
2021,8,12,21007,19970,19210,18790,18752,19297,20255,21529,23009,24333,25610,26767,27826,28764,29376,29513,29741,29198,28537,27993,27433,26443,24861,23313,
2021,8,13,22041,20992,20086,19511,19305,19642,20454,21859,23294,24685,26005,27170,28144,28877,29353,29624,29896,29823,29207,28222,27456,26321,24941,23452,
2021,8,14,22048,20900,20033,19410,18935,18806,18946,19611,20593,21537,22484,23474,24235,24389,24488,24774,25212,25336,24987,24118,23422,22275,20828,19495,
2021,8,15,18243,17246,16478,15932,15576,15419,15318,15662,16320,16926,17637,18327,18953,19407,19913,20544,21200,21614,21439,20912,20642,19997,19006,17841,
2021,8,16,16767,16062,15607,15346,15405,15947,16767,17827,18758,19476,20167,20943,21620,22297,22718,23030,23310,23337,22981,22362,22050,21274,20105,18811,
2021,8,17,17736,16958,16502,16246,16316,16925,18029,19220,20268,21046,21668,22257,22640,23149,23440,23778,24092,24037,23451,22811,22507,21761,20544,19337,
2021,8,18,18308,17578,17096,16848,16920,17557,18656,19875,21046,21907,22549,23130,23563,23972,24267,24616,24964,25042,24533,24094,23916,23198,22044,20754,
2021,8,19,19730,19023,18521,18286,18352,18874,19900,21122,22213,22998,23544,24139,24577,25094,25535,25900,26361,26518,25939,25095,24576,23676,22289,20838,
2021,8,20,19570,18616,17957,17546,17476,17925,18824,19974,21075,22060,22846,23586,24157,24620,25022,25339,25560,25484,24906,24274,23825,22957,21688,20422,
2021,8,21,19295,18409,17715,17267,17048,17122,17396,18137,19216,20220,21307,22175,22728,23173,23479,23632,23784,23909,23778,23500,23120,22345,21323,20252,
2021,8,22,19254,18436,17858,17408,17139,17104,17180,17586,18337,19161,20009,20717,21182,21452,21522,21579,21720,21964,21937,21700,21426,20769,19816,18774,
2021,8,23,17842,17201,16799,16635,16773,17448,18541,19714,20833,21764,22461,23147,23696,24177,24571,24927,25311,25440,25172,24396,23802,22745,21365,19940,
2021,8,24,18695,17815,17177,16798,16828,17383,18396,19781,21171,22348,23422,24421,25370,26278,27029,27654,28144,28309,27732,26623,25813,24480,22772,21154,
2021,8,25,19767,18746,17959,17493,17380,17828,18711,19998,21372,22569,23767,25074,26248,27351,28203,28729,29228,29287,28599,27692,27059,25876,24206,22587,
2021,8,26,21207,20152,19397,18921,18804,19261,20203,21518,23002,24400,25848,27216,28303,29195,29823,30070,30309,30148,29369,28583,27952,26629,24979,23361,
2021,8,27,21948,20861,20038,19543,19391,19810,20725,21989,23408,24635,25907,27025,27906,28577,28956,28960,28765,28012,26962,26027,25373,24377,23024,21683,
2021,8,28,20494,19581,18884,18374,18069,17972,17974,18139,18802,19413,19890,20400,20777,20896,20897,20852,20889,20929,20740,20497,20313,19736,18884,17957,
2021,8,29,17049,16312,15794,15470,15304,15336,15496,15907,16719,17558,18309,19007,19649,19996,20155,20436,21009,21480,21553,21492,21393,20757,19763,18771,
2021,8,30,17883,17249,16829,16640,16764,17479,18692,19934,21107,22023,22890,23708,24443,25150,25863,26347,26859,26910,26165,25325,24702,23507,21991,20488,
2021,8,31,19224,18273,17579,17121,17051,17547,18523,19571,20609,21358,22140,22937,23733,24243,24537,24638,24772,24484,23780,23129,22611,21585,20288,18986,
2021,9,1,17894,17137,16639,16364,16372,16942,18044,19018,19848,20313,20584,20766,20744,20594,20421,20267,20364,20529,20264,19854,19403,18669,17598,16466,
2021,9,2,15549,14856,14398,14059,14010,14409,15237,16027,16553,16857,17188,17590,17934,18306,18619,18961,19287,19427,19061,18657,18336,17542,16512,15521,
2021,9,3,14717,14107,13669,13427,13461,13946,14869,15730,16394,16852,17214,17448,17679,17933,18110,18295,18541,18816,18611,18250,17922,17212,16320,15351,
2021,9,4,14553,13977,13537,13239,13143,13282,13555,13987,14562,15054,15513,16027,16473,16809,17202,17658,18252,18776,18736,18481,18252,17583,16823,15989,
2021,9,5,15146,14501,14054,13751,13600,13678,13902,14261,15063,15829,16520,17062,17492,17644,17709,17804,18017,18257,18349,18400,18249,17723,17008,16197,
2021,9,6,15457,14894,14463,14217,14168,14375,14731,15141,15829,16563,17136,17816,18327,18646,18962,19380,19812,20171,20019,19680,19361,18461,17344,16288,
2021,9,7,15375,14693,14223,13959,14023,14552,15550,16479,17217,17690,18194,18726,19194,19711,20180,20704,21308,21671,21416,20933,20495,19512,18314,17158,
2021,9,8,16284,15643,15224,15020,15043,15650,16798,17849,18800,19489,20140,20731,21444,22098,22527,22969,23391,23515,22986,22533,21956,20910,19644,18480,
2021,9,9,17412,16672,16100,15686,15602,16186,17492,18478,19133,19630,19954,20147,20306,20460,20486,20360,20404,20430,20179,20096,19694,18774,17602,16421,
2021,9,10,15511,14788,14312,14027,14033,14591,15751,16601,17272,17595,17744,17927,18048,18218,18409,18673,18937,19067,18729,18413,17963,17177,16225,15237,
2021,9,11,14350,13733,13335,13082,13023,13207,13639,14206,14812,15280,15694,16093,16482,16813,17168,17510,18025,18448,18388,18274,18013,17394,16611,15826,
2021,9,12,15058,14478,14034,13797,13691,13789,14079,14487,15206,15953,16607,17333,18041,18665,19207,19810,20330,20708,20746,20935,20707,19932,18787,17657,
2021,9,13,16784,16147,15701,15474,15549,16237,17608,18566,19414,20165,20677,21220,21693,22230,22603,23154,23687,23717,23109,22738,22028,20863,19129,17732,
2021,9,14,16698,15943,15437,15123,15147,15776,17081,18059,18739,19227,19700,20362,21011,21665,22132,22459,22761,22862,22490,22399,21900,20941,19861,18693,
2021,9,15,17734,17008,16482,16165,16205,16936,18360,19504,20453,21223,21889,22578,23201,23849,24349,24578,24613,24410,23599,23137,22401,21342,19961,18525,
2021,9,16,17421,16635,16082,15747,15697,16175,17245,18114,18710,19104,19420,19909,20314,20665,20870,21073,21416,21549,21279,21182,20775,19931,18796,17619,
2021,9,17,16686,15988,15500,15235,15286,15948,17313,18377,19159,19679,20105,20484,20771,21077,21202,21344,21610,21683,21445,21274,20771,19949,18899,17749,
2021,9,18,16740,15959,15457,15093,14970,15092,15531,16106,17021,17823,18546,19207,19819,20347,20843,21352,21796,21971,21542,21182,20547,19694,18615,17590,
2021,9,19,16587,15684,15007,14483,14143,14029,14063,14322,14819,15210,15536,15961,16326,16668,17069,17575,18269,18815,18766,18682,18264,17417,16407,15360,
2021,9,20,14530,13951,13607,13429,13556,14265,15572,16546,17158,17581,17897,18293,18692,19078,19401,19797,20248,20532,20168,19958,19244,18226,17064,15857,
2021,9,21,14937,14295,13898,13679,13753,14429,15756,16707,17302,17705,17985,18350,18723,19180,19486,19863,20350,20459,20202,20327,19785,18890,17847,16810,
2021,9,22,15973,15448,15097,14945,15092,15866,17397,18589,19487,19998,20465,21011,21176,21453,21782,22140,22404,22454,22215,22233,21659,20686,19429,18201,
2021,9,23,17228,16516,16055,15846,15947,16693,18129,19260,20088,20755,21216,21602,21988,22165,22293,22366,22455,22441,22110,21792,20881,19619,18202,16786,
2021,9,24,15715,14999,14411,13988,13933,14418,15601,16516,16984,17124,17223,17390,17608,17814,17927,18173,18508,18615,18330,18188,17563,16748,15801,14826,
2021,9,25,14009,13407,13013,12768,12702,12879,13342,13867,14519,14852,15007,15204,15491,15705,16061,16587,17104,17330,17294,17381,16915,16301,15528,14733,
2021,9,26,14016,13407,12991,12777,12672,12680,12946,13259,13724,13989,14219,14560,14879,15000,15244,15545,16034,16554,16739,17014,16603,15873,15029,14159,
2021,9,27,13493,13033,12739,12624,12799,13548,14939,16029,16652,16998,17256,17321,17516,17838,18248,18818,19270,19486,19342,19375,18650,17728,16621,15570,
2021,9,28,14734,14194,13808,13621,13733,14357,15686,16728,17404,17825,18166,18373,18308,18127,17974,18037,18348,18741,18811,18837,18040,17070,15850,14703,
2021,9,29,13824,13225,12852,12678,12769,13407,14715,15617,15906,15880,15862,15969,16102,16443,16655,16897,17206,17494,17597,17670,17047,16190,15151,14162,
2021,9,30,13398,12892,12597,12472,12581,13227,14623,15622,15992,16072,16159,16275,16408,16493,16551,16651,16894,17083,17255,17436,16874,16060,14998,13971,
2021,10,1,13198,12727,12436,12318,12450,13093,14399,15363,15762,15708,15668,15728,15837,15902,15919,15976,16348,16752,16915,16985,16460,15783,14900,13988,
2021,10,2,13250,12747,12409,12242,12241,12438,13011,13558,14081,14294,14339,14487,14651,14702,14943,15322,15876,16363,16618,16792,16396,15801,15080,14285,
2021,10,3,13540,13009,12648,12410,12327,12434,12759,13146,13864,14480,14988,15493,15866,16157,16557,16799,17215,17579,17863,18018,17584,16934,16088,15245,
2021,10,4,14528,13981,13640,13506,13653,14449,15999,17214,18020,18481,18781,18872,18851,18855,18816,18823,18935,19033,18937,18672,17927,16951,15896,14782,
2021,10,5,13991,13441,13078,12942,13063,13729,15105,16274,16887,17205,17374,17373,17320,17449,17515,17552,17720,17939,18077,18016,17366,16494,15471,14423,
2021,10,6,13655,13132,12811,12650,12793,13533,15001,16091,16725,17004,17039,17057,17100,17292,17360,17519,17787,18128,18297,18289,17635,16830,15759,14658,
2021,10,7,13822,13319,12965,12796,12933,13643,15073,16160,16704,16950,17145,17292,17458,17695,17951,18339,18816,19074,19080,18969,18228,17309,16187,15082,
2021,10,8,14228,13640,13259,13073,13165,13818,15181,16269,16809,17145,17358,17638,17951,18261,18409,18601,18804,18862,18801,18607,17934,17111,16177,15149,
2021,10,9,14282,13673,13248,12954,12874,13014,13499,14123,14729,15155,15433,15538,15629,15577,15550,15672,15871,16133,16521,16549,16153,15555,14850,14106,
2021,10,10,13444,12939,12608,12412,12327,12472,12867,13365,14005,14562,14992,15240,15397,15539,15605,15693,15995,16343,16695,16819,16368,15717,15002,14212,
2021,10,11,13543,13013,12703,12579,12686,13219,14214,15231,15941,16340,16467,16562,16761,16983,17222,17626,18133,18526,18692,18551,17848,16931,15823,14728,
2021,10,12,13919,13369,13041,12880,13019,13673,15104,16178,16778,16968,16992,17055,17179,17506,17718,18046,18411,18787,18898,18723,17961,17028,15882,14807,
2021,10,13,14030,13509,13179,13011,13147,13840,15276,16419,17037,17358,17467,17592,17692,17826,17926,17997,18202,18416,18652,18554,17820,16889,15946,14892,
2021,10,14,14094,13513,13166,13022,13100,13743,15162,16242,16819,17070,17262,17547,17765,18160,18480,18839,19193,19316,19345,19134,18385,17473,16375,15300,
2021,10,15,14500,13929,13510,13325,13435,14120,15487,16647,17230,17614,17947,18237,18529,18814,19066,19332,19594,19562,19425,19032,18333,17625,16775,15838,
2021,10,16,15015,14409,13972,13757,13678,13833,14325,14916,15611,16273,16724,17019,17102,17214,17297,17473,17562,17563,17537,17340,16810,16038,15209,14385,
2021,10,17,13604,12924,12579,12312,12228,12330,12674,13105,13632,13993,14197,14322,14417,14488,14569,14715,15160,15700,16294,16295,15900,15176,14323,13491,
2021,10,18,12852,12433,12198,12144,12342,13111,14591,15752,16176,16294,16283,16352,16365,16281,16299,16346,16632,17132,17619,17516,16862,16017,14958,13935,
2021,10,19,13190,12768,12505,12424,12616,13370,14871,16060,16280,16102,15849,15726,15651,15727,15768,16005,16516,17117,17611,17551,16979,16185,15092,14050,
2021,10,20,13250,12776,12498,12382,12562,13321,14832,15967,16263,16191,15995,15959,16104,16370,16628,17016,17475,17884,18182,17941,17246,16371,15321,14280,
2021,10,21,13501,12958,12614,12474,12668,13381,14799,15918,16360,16538,16617,16714,16878,17006,17137,17418,17794,18096,18368,18090,17329,16471,15468,14476,
2021,10,22,13676,13163,12842,12682,12824,13508,14899,16006,16435,16564,16676,16712,16772,16833,16700,16731,16878,17192,17448,17195,16601,15915,15054,14161,
2021,10,23,13455,12953,12619,12449,12466,12671,13230,13882,14465,14758,14801,14797,14812,14698,14631,14790,15189,15679,16123,16042,15690,15202,14532,13781,
2021,10,24,13151,12698,12383,12229,12248,12457,12901,13419,13884,13922,13894,13910,14131,14412,14448,14792,15174,15798,16473,16408,15970,15307,14499,13642,
2021,10,25,13023,12640,12398,12359,12603,13376,14942,16294,16850,17182,17229,17346,17318,17287,17407,17541,17845,18210,18557,18197,17547,16619,15470,14426,
2021,10,26,13661,13162,12797,12633,12791,13556,15000,16413,17155,17656,17858,17856,17799,17729,17604,17599,17802,18202,18404,17970,17291,16400,15298,14280,
2021,10,27,13533,13034,12720,12591,12753,13506,14981,16176,16604,16740,16649,16486,16398,16339,16275,16364,16712,17228,17755,17570,16976,16167,15130,14093,
2021,10,28,13360,12914,12698,12606,12829,13633,15129,16339,16669,16684,16431,16141,15830,15720,15739,15960,16476,17185,17723,17541,16999,16228,15194,14185,
2021,10,29,13465,12971,12712,12630,12784,13542,15003,16198,16629,16730,16717,16496,16448,16389,16350,16459,16904,17369,17598,17239,16719,16074,15267,14400,
2021,10,30,13688,13145,12823,12643,12666,12901,13435,14170,14948,15571,15945,16026,15918,15726,15436,15476,15734,16158,16534,16299,15847,15332,14646,13893,
2021,10,31,13247,12779,12488,12307,12247,12388,12772,13308,13867,14300,14557,14780,14931,14954,15022,15127,15325,15666,16080,15987,15729,15232,14497,13698,
2021,11,1,13047,12640,12423,12337,12585,13350,14808,16082,16388,16205,16097,15997,15877,15855,15836,16066,16616,17335,17992,17710,17087,16305,15292,14337,
2021,11,2,13592,13149,12873,12792,12993,13709,15089,16292,16833,17023,16997,16821,16835,16853,16808,16938,17362,17976,18370,18029,17473,16637,15519,14590,
2021,11,3,13873,13438,13181,13122,13338,14161,15740,17076,17396,17264,16995,16832,16673,16646,16642,16816,17298,18069,18659,18409,17876,17075,15963,14920,
2021,11,4,14209,13818,13576,13504,13747,14591,16130,17406,17745,17627,17181,16723,16622,16777,17001,17226,17563,18142,18675,18416,17692,16997,16024,15104,
2021,11,5,14397,13979,13743,13672,13900,14712,16138,17333,17679,17470,16978,16644,16470,16408,16384,16552,17065,17669,18186,17943,17475,16913,16079,15144,
2021,11,6,14474,14018,13766,13643,13713,14025,14686,15456,15918,15778,15427,15054,14796,14517,14429,14648,15348,16226,16966,16892,16611,16187,15496,14825,
2021,11,7,14201,13761,13483,13373,13355,13468,13803,14284,14708,14779,14694,14511,14482,14580,14592,14806,15346,16247,17286,17269,16880,16401,15694,14896,14080
2021,11,8,13535,13226,13080,13071,13386,14298,15825,16691,16697,16454,16276,16184,16070,16159,16378,16845,17541,18411,18219,17655,17002,16176,15139,14208,
2021,11,9,13562,13232,13041,12964,13242,14132,15641,16576,16677,16563,16341,16226,16142,16385,16694,17047,17652,18421,18161,17608,16878,16020,14961,14044,
2021,11,10,13402,12930,12719,12618,12859,13668,15179,16098,16203,15983,15794,15665,15687,15799,16063,16590,17334,18159,17998,17512,16955,16223,15248,14369,
2021,11,11,13707,13295,13142,13097,13311,14072,15239,16083,16398,16289,16219,16255,16410,16619,16740,17031,17650,18386,18119,17627,16955,16188,15181,14283,
2021,11,12,13553,13092,12826,12702,12885,13696,15113,16278,17010,17375,17502,17486,17280,17070,16792,16929,17458,18067,17740,17216,16669,15950,15152,14338,
2021,11,13,13661,13185,12946,12830,12897,13222,13834,14383,14872,15136,15420,15673,15808,15956,16272,16452,16762,17387,17346,17020,16607,16057,15363,14638,
2021,11,14,13942,13503,13187,13048,13074,13317,13756,14207,14622,14974,15103,15323,15633,15804,16005,16277,17105,17834,17694,17339,16854,16147,15280,14456,
2021,11,15,13814,13425,13217,13193,13493,14399,15949,17046,17508,17729,17817,17895,17913,17870,17850,18096,18818,19611,19404,18899,18264,17360,16225,15234,
2021,11,16,14532,14105,13848,13784,14044,14920,16427,17396,17543,17378,17206,17202,17264,17460,17595,17915,18619,19420,19231,18795,18171,17315,16247,15186,
2021,11,17,14531,14156,13947,13913,14190,15071,16586,17503,17713,17778,17704,17624,17516,17545,17714,17951,18496,19047,18763,18276,17663,16764,15708,14668,
2021,11,18,13934,13503,13208,13107,13279,14024,15448,16440,16758,16713,16705,16753,16858,17061,17273,17592,18127,18757,18487,18038,17411,16568,15498,14557,
2021,11,19,13885,13467,13231,13226,13500,14406,15941,17012,17327,17367,17315,17358,17381,17466,17551,17853,18543,19150,18865,18401,17835,17139,16255,15398,
2021,11,20,14756,14265,13952,13889,14004,14385,15008,15574,15776,15659,15625,15642,15702,15741,15931,16362,17209,17950,17839,17489,17068,16485,15734,14961,
2021,11,21,14297,13761,13395,13241,13269,13490,13979,14483,14892,15030,15061,15010,15143,15359,15833,16371,17228,17861,17674,17328,16793,16055,15222,14392,
2021,11,22,13734,13325,13093,13053,13330,14181,15695,16771,17415,17532,17579,17656,17742,17861,17907,18169,18872,19647,19468,19088,18517,17727,16655,15652,
2021,11,23,14985,14528,14307,14207,14472,15320,16876,17843,17937,17812,17689,17575,17512,17655,17950,18520,19398,20133,19966,19640,19127,18369,17324,16314,
2021,11,24,15607,15150,14875,14805,15050,15850,17123,18062,18206,17933,17576,17353,17121,17208,17476,17969,18789,19482,19268,18806,18245,17537,16541,15531,
2021,11,25,14733,14217,13886,13734,13784,14087,14611,15152,15660,16109,16433,16684,16771,16584,16306,16153,16353,16341,15999,15774,15524,15209,14659,14023,
2021,11,26,13503,13153,12943,12895,13030,13516,14292,15094,15855,16457,16774,16859,16923,17068,17327,17644,18297,18748,18538,18196,17750,17166,16392,15570,
2021,11,27,14921,14479,14199,14096,14159,14446,15022,15601,16099,16353,16390,16442,16351,16338,16578,17046,18001,18731,18648,18382,18021,17469,16706,15880,
2021,11,28,15143,14622,14304,14155,14146,14369,14808,15311,15987,16622,17066,17333,17511,17615,17616,17749,18404,19086,18976,18658,18158,17456,16467,15545,
2021,11,29,14863,14438,14228,14201,14467,15323,16857,17924,18401,18530,18564,18598,18668,18621,18694,19041,19879,20659,20512,20047,19440,18593,17456,16409,
2021,11,30,15622,15160,14922,14863,15094,15938,17412,18516,18969,19080,19058,19088,19078,19201,19112,19381,20154,20690,20463,19953,19261,18335,17119,15964,
2021,12,1,15150,14666,14375,14288,14560,15427,16977,17950,18291,18279,17885,17671,17523,17564,17859,18378,19348,20102,19906,19456,18859,17950,16797,15701,
2021,12,2,14909,14392,14093,13974,14153,14946,16351,17471,17863,17879,17952,17947,18100,18159,18126,18438,19063,19624,19354,18904,18328,17450,16406,15408,
2021,12,3,14637,14153,13942,13893,14104,14960,16489,17579,17975,18054,17950,17809,17616,17557,17767,18254,19166,19862,19610,19235,18790,18120,17178,16201,
2021,12,4,15425,14876,14567,14408,14456,14751,15361,16004,16557,16669,16562,16465,16416,16352,16624,17068,17883,18570,18537,18225,17862,17347,16587,15752,
2021,12,5,14971,14481,14158,14012,14038,14277,14756,15223,15603,15880,16042,16038,16152,16207,16537,16954,18008,18984,18944,18568,18086,17346,16284,15266,
2021,12,6,14515,14040,13764,13691,13894,14665,16090,17211,17733,17959,18098,18227,18143,18220,18278,18494,19305,19886,19643,19170,18535,17726,16625,15618,
2021,12,7,14877,14450,14215,14177,14420,15372,16961,18090,18326,18293,18331,18478,18352,18489,18663,19028,19955,20778,20599,20153,19525,18691,17518,16392,
2021,12,8,15560,15069,14792,14717,14982,15907,17322,18459,18962,19260,19389,19305,19280,19298,19254,19425,20247,20926,20731,20310,19755,18919,17749,16567,
2021,12,9,15832,15367,15081,15076,15333,16144,17652,18665,19027,19148,19213,19177,19160,19237,19316,19605,20404,21124,20931,20545,19910,19002,17758,16611,
2021,12,10,15740,15167,14873,14740,14910,15655,17088,18229,18747,18947,18834,18492,18200,18113,18214,18390,19153,19839,19563,19108,18535,17803,16858,15816,
